scope,policy,candidate_id,threshold_kind,threshold_float_hex,comparator_policy,aggregation_level,weighting,pair,seed,task,n_pairs,n_seeds,n_tasks,bootstrap_samples,bootstrap_confidence,n_rows,n_content_groups,receiver_accuracy,fused_accuracy,selector_accuracy,comparator_accuracy,selector_minus_comparator,oracle_accuracy,retrospective_best_fixed_accuracy,oracle_headroom_over_best_fixed,selector_headroom_below_oracle,oracle_headroom_recovery,transfer_rate,abstention_rate,harmful_event_rate,accepted_harmful_rate,harmful_reduction,beneficial_event_rate,accepted_beneficial_rate,beneficial_retention,benefit_auprc_pooled,harm_auprc_pooled,multiclass_brier,ece_multiclass_macro,ece_harm,ece_neutral,ece_benefit,benefit_auprc_cell_macro,benefit_auprc_undefined_cell_count,harm_auprc_cell_macro,harm_auprc_undefined_cell_count,benefit_prevalence,harm_prevalence,receiver_accuracy_bootstrap_undefined,receiver_accuracy_ci_low,receiver_accuracy_ci_high,fused_accuracy_bootstrap_undefined,fused_accuracy_ci_low,fused_accuracy_ci_high,selector_accuracy_bootstrap_undefined,selector_accuracy_ci_low,selector_accuracy_ci_high,comparator_accuracy_bootstrap_undefined,comparator_accuracy_ci_low,comparator_accuracy_ci_high,selector_minus_comparator_bootstrap_undefined,selector_minus_comparator_ci_low,selector_minus_comparator_ci_high,oracle_accuracy_bootstrap_undefined,oracle_accuracy_ci_low,oracle_accuracy_ci_high,oracle_headroom_recovery_bootstrap_undefined,oracle_headroom_recovery_ci_low,oracle_headroom_recovery_ci_high,transfer_rate_bootstrap_undefined,transfer_rate_ci_low,transfer_rate_ci_high,harmful_reduction_bootstrap_undefined,harmful_reduction_ci_low,harmful_reduction_ci_high,beneficial_retention_bootstrap_undefined,beneficial_retention_ci_low,beneficial_retention_ci_high
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,qwen25_0p5b,44,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.4717948717948718,0.4717948717948718,0.4717948717948718,0.0,0.5025641025641026,0.4717948717948718,0.03076923076923077,0.03076923076923077,0.0,1.0,0.0,0.03076923076923077,0.03076923076923077,0.0,0.09743589743589744,0.09743589743589744,1.0,,,,,,,,,,,,,,0,0.3384615384615385,0.4717948717948718,0,0.4,0.5435897435897435,0,0.4,0.5435897435897435,0,0.4,0.5435897435897435,0,0.0,0.0,0,0.4307692307692308,0.5743589743589743,23,,,0,1.0,1.0,23,,,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,qwen25_0p5b,44,mmlu-redux,1,1,1,10000,0.95,2296,2279,0.3645470383275261,0.38501742160278746,0.38501742160278746,0.38501742160278746,0.0,0.42378048780487804,0.38501742160278746,0.03876306620209058,0.03876306620209058,0.0,1.0,0.0,0.03876306620209059,0.03876306620209059,0.0,0.059233449477351915,0.059233449477351915,1.0,0.058726311205500745,0.03882719891200294,0.23547632896543855,0.11886667051357096,0.03416791325709703,0.17830000577035643,0.14413209251325942,0.058726311205500745,0,0.03882719891200294,0,0.059233449477351915,0.03876306620209059,0,0.34494773519163763,0.38417832167832167,0,0.36529199644542487,0.4050412863972186,0,0.36529199644542487,0.4050412863972186,0,0.36529199644542487,0.4050412863972186,0,0.0,0.0,0,0.40373581091587624,0.4441547948894681,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,qwen25_0p5b,44,mmlu-redux,1,1,1,10000,0.95,2296,2279,0.3645470383275261,0.38501742160278746,0.38501742160278746,0.38501742160278746,0.0,0.42378048780487804,0.38501742160278746,0.03876306620209058,0.03876306620209058,0.0,1.0,0.0,0.03876306620209059,0.03876306620209059,0.0,0.059233449477351915,0.059233449477351915,1.0,,,,,,,,,,,,,,0,0.34494773519163763,0.38417832167832167,0,0.36529199644542487,0.4050412863972186,0,0.36529199644542487,0.4050412863972186,0,0.36529199644542487,0.4050412863972186,0,0.0,0.0,0,0.40373581091587624,0.4441547948894681,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,42,ai2-arc,1,1,1,10000,0.95,453,453,0.40176600441501104,0.5320088300220751,0.5320088300220751,0.5320088300220751,0.0,0.6534216335540839,0.5320088300220751,0.12141280353200878,0.12141280353200878,0.0,1.0,0.0,0.12141280353200883,0.12141280353200883,0.0,0.25165562913907286,0.25165562913907286,1.0,0.24367842525683364,0.11672800925207562,0.5446818902555818,0.06634146746771202,0.04813603715633724,0.09547743965841682,0.05541092558838202,0.24367842525683364,0,0.11672800925207562,0,0.25165562913907286,0.12141280353200883,0,0.3576158940397351,0.4481236203090508,0,0.4856512141280353,0.5761589403973509,0,0.4856512141280353,0.5761589403973509,0,0.4856512141280353,0.5761589403973509,0,0.0,0.0,0,0.609271523178808,0.695364238410596,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,42,ai2-arc,1,1,1,10000,0.95,453,453,0.40176600441501104,0.5320088300220751,0.5320088300220751,0.5320088300220751,0.0,0.6534216335540839,0.5320088300220751,0.12141280353200878,0.12141280353200878,0.0,1.0,0.0,0.12141280353200883,0.12141280353200883,0.0,0.25165562913907286,0.25165562913907286,1.0,,,,,,,,,,,,,,0,0.3576158940397351,0.4481236203090508,0,0.4856512141280353,0.5761589403973509,0,0.4856512141280353,0.5761589403973509,0,0.4856512141280353,0.5761589403973509,0,0.0,0.0,0,0.609271523178808,0.695364238410596,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,42,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.4564102564102564,0.4564102564102564,0.4564102564102564,0.0,0.6051282051282051,0.4564102564102564,0.1487179487179487,0.1487179487179487,0.0,1.0,0.0,0.14871794871794872,0.14871794871794872,0.0,0.2,0.2,1.0,0.18489804159095496,0.16731204355423743,0.5233013390259827,0.05942728937684839,0.0712413178559771,0.05540454144888196,0.051636008825686114,0.18489804159095496,0,0.16731204355423743,0,0.2,0.14871794871794872,0,0.3384615384615385,0.4717948717948718,0,0.38974358974358975,0.5282051282051282,0,0.38974358974358975,0.5282051282051282,0,0.38974358974358975,0.5282051282051282,0,0.0,0.0,0,0.5384615384615384,0.6717948717948717,0,-0.20000000000000007,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,42,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.4564102564102564,0.4564102564102564,0.4564102564102564,0.0,0.6051282051282051,0.4564102564102564,0.1487179487179487,0.1487179487179487,0.0,1.0,0.0,0.14871794871794872,0.14871794871794872,0.0,0.2,0.2,1.0,,,,,,,,,,,,,,0,0.3384615384615385,0.4717948717948718,0,0.38974358974358975,0.5282051282051282,0,0.38974358974358975,0.5282051282051282,0,0.38974358974358975,0.5282051282051282,0,0.0,0.0,0,0.5384615384615384,0.6717948717948717,0,-0.20000000000000007,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,42,mmlu-redux,1,1,1,10000,0.95,2296,2279,0.3645470383275261,0.44773519163763065,0.44773519163763065,0.44773519163763065,0.0,0.5513937282229965,0.44773519163763065,0.10365853658536583,0.10365853658536583,0.0,1.0,0.0,0.10365853658536585,0.10365853658536585,0.0,0.18684668989547037,0.18684668989547037,1.0,0.18392866004530384,0.10698268513678952,0.4528246224253281,0.020485038084118792,0.030727557126178223,0.014208705031037216,0.016518852095140934,0.18392866004530384,0,0.10698268513678952,0,0.18684668989547037,0.10365853658536585,0,0.34494773519163763,0.38417832167832167,0,0.42701986432182676,0.468205574912892,0,0.42701986432182676,0.468205574912892,0,0.42701986432182676,0.468205574912892,0,0.0,0.0,0,0.5307182855728273,0.5713664055700609,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,42,mmlu-redux,1,1,1,10000,0.95,2296,2279,0.3645470383275261,0.44773519163763065,0.44773519163763065,0.44773519163763065,0.0,0.5513937282229965,0.44773519163763065,0.10365853658536583,0.10365853658536583,0.0,1.0,0.0,0.10365853658536585,0.10365853658536585,0.0,0.18684668989547037,0.18684668989547037,1.0,,,,,,,,,,,,,,0,0.34494773519163763,0.38417832167832167,0,0.42701986432182676,0.468205574912892,0,0.42701986432182676,0.468205574912892,0,0.42701986432182676,0.468205574912892,0,0.0,0.0,0,0.5307182855728273,0.5713664055700609,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,43,ai2-arc,1,1,1,10000,0.95,453,453,0.40176600441501104,0.5386313465783664,0.5386313465783664,0.5386313465783664,0.0,0.6600441501103753,0.5386313465783664,0.1214128035320089,0.1214128035320089,0.0,1.0,0.0,0.12141280353200883,0.12141280353200883,0.0,0.2582781456953642,0.2582781456953642,1.0,0.24814451079215194,0.11514489470384875,0.5523983971193901,0.07222814885108218,0.04813603715633724,0.10209995621470824,0.06644845318220104,0.24814451079215194,0,0.11514489470384875,0,0.2582781456953642,0.12141280353200883,0,0.3576158940397351,0.4481236203090508,0,0.4922737306843267,0.5849889624724062,0,0.4922737306843267,0.5849889624724062,0,0.4922737306843267,0.5849889624724062,0,0.0,0.0,0,0.6158940397350994,0.7041942604856513,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,43,ai2-arc,1,1,1,10000,0.95,453,453,0.40176600441501104,0.5386313465783664,0.5386313465783664,0.5386313465783664,0.0,0.6600441501103753,0.5386313465783664,0.1214128035320089,0.1214128035320089,0.0,1.0,0.0,0.12141280353200883,0.12141280353200883,0.0,0.2582781456953642,0.2582781456953642,1.0,,,,,,,,,,,,,,0,0.3576158940397351,0.4481236203090508,0,0.4922737306843267,0.5849889624724062,0,0.4922737306843267,0.5849889624724062,0,0.4922737306843267,0.5849889624724062,0,0.0,0.0,0,0.6158940397350994,0.7041942604856513,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,43,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.49230769230769234,0.49230769230769234,0.49230769230769234,0.0,0.6358974358974359,0.49230769230769234,0.14358974358974352,0.14358974358974352,0.0,1.0,0.0,0.14358974358974358,0.14358974358974358,0.0,0.23076923076923078,0.23076923076923078,1.0,0.2157211117841039,0.1535115802832338,0.5476254486247384,0.0628460927956518,0.06611311272777196,0.08104556708990762,0.04137959856927585,0.2157211117841039,0,0.1535115802832338,0,0.23076923076923078,0.14358974358974358,0,0.3384615384615385,0.4717948717948718,0,0.4205128205128205,0.5641025641025641,0,0.4205128205128205,0.5641025641025641,0,0.4205128205128205,0.5641025641025641,0,0.0,0.0,0,0.5692307692307692,0.7025641025641025,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,43,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.49230769230769234,0.49230769230769234,0.49230769230769234,0.0,0.6358974358974359,0.49230769230769234,0.14358974358974352,0.14358974358974352,0.0,1.0,0.0,0.14358974358974358,0.14358974358974358,0.0,0.23076923076923078,0.23076923076923078,1.0,,,,,,,,,,,,,,0,0.3384615384615385,0.4717948717948718,0,0.4205128205128205,0.5641025641025641,0,0.4205128205128205,0.5641025641025641,0,0.4205128205128205,0.5641025641025641,0,0.0,0.0,0,0.5692307692307692,0.7025641025641025,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,43,mmlu-redux,1,1,1,10000,0.95,2296,2279,0.3645470383275261,0.4651567944250871,0.4651567944250871,0.4651567944250871,0.0,0.5775261324041812,0.4651567944250871,0.11236933797909404,0.11236933797909404,0.0,1.0,0.0,0.11236933797909408,0.11236933797909408,0.0,0.21297909407665505,0.21297909407665505,1.0,0.20782953576521318,0.11378142358741249,0.4918620072847265,0.0382287367521067,0.03943835851990646,0.049051910605950155,0.02619594113046351,0.20782953576521318,0,0.11378142358741249,0,0.21297909407665505,0.11236933797909408,0,0.34494773519163763,0.38417832167832167,0,0.4442508710801394,0.48542876378615574,0,0.4442508710801394,0.48542876378615574,0,0.4442508710801394,0.48542876378615574,0,0.0,0.0,0,0.5566202090592335,0.5981676389873429,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,43,mmlu-redux,1,1,1,10000,0.95,2296,2279,0.3645470383275261,0.4651567944250871,0.4651567944250871,0.4651567944250871,0.0,0.5775261324041812,0.4651567944250871,0.11236933797909404,0.11236933797909404,0.0,1.0,0.0,0.11236933797909408,0.11236933797909408,0.0,0.21297909407665505,0.21297909407665505,1.0,,,,,,,,,,,,,,0,0.34494773519163763,0.38417832167832167,0,0.4442508710801394,0.48542876378615574,0,0.4442508710801394,0.48542876378615574,0,0.4442508710801394,0.48542876378615574,0,0.0,0.0,0,0.5566202090592335,0.5981676389873429,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,44,ai2-arc,1,1,1,10000,0.95,453,453,0.40176600441501104,0.5165562913907285,0.5165562913907285,0.5165562913907285,0.0,0.6313465783664459,0.5165562913907285,0.11479028697571747,0.11479028697571747,0.0,1.0,0.0,0.11479028697571744,0.11479028697571744,0.0,0.22958057395143489,0.22958057395143489,1.0,0.21963717082171372,0.11098142089130004,0.5135923635757017,0.05309643435512925,0.04151352060004586,0.06677986791448742,0.05099591455085445,0.21963717082171372,0,0.11098142089130004,0,0.22958057395143489,0.11479028697571744,0,0.3576158940397351,0.4481236203090508,0,0.47019867549668876,0.5629139072847682,0,0.47019867549668876,0.5629139072847682,0,0.47019867549668876,0.5629139072847682,0,0.0,0.0,0,0.58719646799117,0.6754966887417219,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,44,ai2-arc,1,1,1,10000,0.95,453,453,0.40176600441501104,0.5165562913907285,0.5165562913907285,0.5165562913907285,0.0,0.6313465783664459,0.5165562913907285,0.11479028697571747,0.11479028697571747,0.0,1.0,0.0,0.11479028697571744,0.11479028697571744,0.0,0.22958057395143489,0.22958057395143489,1.0,,,,,,,,,,,,,,0,0.3576158940397351,0.4481236203090508,0,0.47019867549668876,0.5629139072847682,0,0.47019867549668876,0.5629139072847682,0,0.47019867549668876,0.5629139072847682,0,0.0,0.0,0,0.58719646799117,0.6754966887417219,0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,selected,stump_cot_input_length,always_fused,,always_fused,pair_seed_task,single_task,llama32_1b,44,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.47692307692307695,0.47692307692307695,0.47692307692307695,0.0,0.6205128205128205,0.47692307692307695,0.14358974358974358,0.14358974358974358,0.0,1.0,0.0,0.14358974358974358,0.14358974358974358,0.0,0.2153846153846154,0.2153846153846154,1.0,0.19661100054800845,0.1535115802832338,0.5331910948811415,0.06284609279565179,0.06611311272777196,0.06566095170529218,0.056764213953891224,0.19661100054800845,0,0.1535115802832338,0,0.2153846153846154,0.14358974358974358,0,0.3384615384615385,0.4717948717948718,0,0.40512820512820513,0.5487179487179488,0,0.40512820512820513,0.5487179487179488,0,0.40512820512820513,0.5487179487179488,0,0.0,0.0,0,0.5538461538461539,0.6871794871794872,0,-0.06896551724137945,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
global_test,same_rate_random,same_rate_random,,,always_fused,pair_seed_task,single_task,llama32_1b,44,openbookqa,1,1,1,10000,0.95,195,195,0.40512820512820513,0.47692307692307695,0.47692307692307695,0.47692307692307695,0.0,0.6205128205128205,0.47692307692307695,0.14358974358974358,0.14358974358974358,0.0,1.0,0.0,0.14358974358974358,0.14358974358974358,0.0,0.2153846153846154,0.2153846153846154,1.0,,,,,,,,,,,,,,0,0.3384615384615385,0.4717948717948718,0,0.40512820512820513,0.5487179487179488,0,0.40512820512820513,0.5487179487179488,0,0.40512820512820513,0.5487179487179488,0,0.0,0.0,0,0.5538461538461539,0.6871794871794872,0,-0.06896551724137945,0.0,0,1.0,1.0,0,0.0,0.0,0,1.0,1.0
